alarm/modify_alarm	cambiar mi alarma de 5 a 6 am
alarm/cancel_alarm	cancela mi alarma del lunes
alarm/show_alarms	mostrar todas las alarmas
alarm/set_alarm	establecer alarma para las 3 : 00 pm
alarm/modify_alarm	cambiar mi alarma de mañana 5 am a las 6 am
alarm/show_alarms	déjame ver todas las alarmas
alarm/set_alarm	necesito configurar una alarma a las 6 : 00 am
alarm/show_alarms	a qué hora es mi alarma esta tarde
alarm/set_alarm	agregar una alarma a las 5 am .
alarm/show_alarms	mostrar mis alarmas
alarm/set_alarm	establecer alarma para las 6 am , 6 : 12am , y las 6 : 30am por favor .
alarm/set_alarm	establecer alarma cada minuto durante 6 minutos
alarm/set_alarm	establecer alarma para las 5 : 30 de esta noche
alarm/cancel_alarm	cancelar todas las alarmas
alarm/snooze_alarm	posponer las alarmas por 5 minutos
alarm/cancel_alarm	apagar la alarma de las 6am
alarm/cancel_alarm	cancelar todas las alarmas
alarm/cancel_alarm	cancelar alarma para mañana
alarm/set_alarm	establecer alarma cada 15 minutos
alarm/set_alarm	es necesario que la alarma esté establecida para las 5 am
alarm/show_alarms	dime cuando la alarma vaya a sonar por favor
alarm/snooze_alarm	posponer mi alarma por favor
alarm/cancel_alarm	cancelar todas mis alarmas existentes
alarm/set_alarm	establecer alarma a las 6pm del martes por la noche
alarm/cancel_alarm	cancelar todas las alarmas
alarm/set_alarm	establecer mi alarma en 45 minutos
alarm/set_alarm	establecer mi alarma en 45 minutos
alarm/cancel_alarm	cancelar todas las alarmas del sábado y el domingo
alarm/set_alarm	establecer alarmas en 6 horas
alarm/cancel_alarm	cancelar la alarma
alarm/time_left_on_alarm	¿ cuánto tiempo falta para mi alarma ?
alarm/set_alarm	reanudar mi alarma
alarm/modify_alarm	cambiar alarma de las 6 am a las 6 pm
alarm/cancel_alarm	borrar alarma
alarm/show_alarms	¿ qué alarmas están configuradas ?
alarm/cancel_alarm	cancelar mi alarma de mañana a las 7 am
alarm/snooze_alarm	posponer mi alarma por 5 minutos
alarm/set_alarm	establacer una alarma cada 3 minutos
alarm/cancel_alarm	cancelar la alarma del miércoles a las 9 pm
alarm/set_alarm	establecer alarma por 2 horas
alarm/modify_alarm	actualizar la alarma
alarm/set_alarm	establecer una alarma por 45 minutos para despertar de la siesta
alarm/snooze_alarm	posponer alarma por 10 minutos
alarm/modify_alarm	repetir alarma
alarm/cancel_alarm	detener alarma
alarm/cancel_alarm	apagar alarma los fines de semana
alarm/set_alarm	establecer una alarma cada minuto durante 15 minutos
alarm/set_alarm	establecer alarma para esta noche a las 8
alarm/show_alarms	¿ cuántas alarmas tengo ?
alarm/set_alarm	establecer una alarma para el miércoles a las 6 pm
alarm/modify_alarm	repetir alarma mañana
alarm/cancel_alarm	borrar la alarma establecida para mañana
alarm/time_left_on_alarm	¿ cuánto tiempo falta para mi próxima alarma ?
alarm/set_alarm	establecer una alarma para mañana a las 11 am
alarm/set_alarm	establecer alarma para las 5 am
alarm/set_alarm	establecer alarma por la mañana a las 8 am
alarm/show_alarms	muéstrame todas mis alarmas para hoy
alarm/set_alarm	establecer alarma para las 5am entre semana por favor
alarm/set_alarm	establecer alarma para mañana a las 4 pm
alarm/cancel_alarm	cancelar la alarma de las 3 pm
alarm/modify_alarm	cambiar la alarma a las 5 pm
alarm/show_alarms	cuándo se dispara mi próxima alarma
alarm/set_alarm	establecer una alarma para mañana a las 3 : 00 am solamente
alarm/set_alarm	establecer alarma para el vuelo del jueves a las 4 am
alarm/cancel_alarm	cancelar la alarma a las 7 am
alarm/set_alarm	establecer una alarma para las 8 am .
alarm/set_alarm	establecer una alarma para mañana a las 4
alarm/cancel_alarm	cancelar mi alarma de las 7 am
alarm/set_alarm	establecer alarma para esta noche a las 7 pm
alarm/time_left_on_alarm	cuánto tiempo falta para que se active la alarma
alarm/set_alarm	establecer una alarma para las ocho am
alarm/set_alarm	establecer una alarma para las 5 am
alarm/set_alarm	establecer una alarma para mañana a las 7 am .
alarm/set_alarm	establecer una alarma para mañana a las 5 am
alarm/snooze_alarm	posponer alarma por 10 minutos
alarm/set_alarm	establecer alarma cada minuto por 5 minutos
alarm/set_alarm	establecer una alarma para las 4 pm
alarm/show_alarms	¿ tengo una alarma configurada para despertar a las 5 am de lunes a viernes ?
alarm/cancel_alarm	desactiva todas las alarmas
alarm/cancel_alarm	cancelar todas mis alarmas
alarm/modify_alarm	cambiar mi alarma de mañana las 11 am a las 11 : 30 am .
alarm/set_alarm	configurar alarma cada 7 minutos en los próximos 28 minutos
alarm/snooze_alarm	¿ puedes posponer la alarma por 10 minutos ?
alarm/cancel_alarm	cancela la alarma de la mañana
alarm/set_alarm	configura una alarma para el mediodía de mañana
alarm/modify_alarm	hola bot ! por favor modifica la alarma para el sábado
alarm/set_alarm	configurar una alarma para las 04 : 30 am del sábado
alarm/show_alarms	¿ qué alarmas he configurado ?
alarm/snooze_alarm	posponer la alarma cada 5 minutos
alarm/set_alarm	configurar una alarma a las 06 : 00 am por la mañana
alarm/cancel_alarm	apagar la alarma de mañana por favor
alarm/set_alarm	¿ configurar una alarma por 25 minutos ?
alarm/set_alarm	agregar una nueva alarma para mañana
alarm/show_alarms	¿ cuándo se apagará mi alarma para mi temporizador ?
alarm/set_alarm	encender alarma de hoy
alarm/show_alarms	¿ qué alarmas están configuradas ?
alarm/cancel_alarm	cancela todas las alarmas para la próxima semana
alarm/set_alarm	agregar una nueva alarma para recordar llevar el perro al veterinario
alarm/cancel_alarm	cancelar mi alarma para mañana por la mañana
alarm/cancel_alarm	cancelar todas las alarmas
alarm/cancel_alarm	apagar todas las alarmas
alarm/set_alarm	prepara una alarma para las 08 : 00 pm esta noche
alarm/set_alarm	configura una alarma cada hora desde las 07 : 00 am hasta las 09 : 00 pm
alarm/set_alarm	alarma en 5 minutos
alarm/cancel_alarm	restablecer alarma
alarm/show_alarms	¿ a qué hora sonará la alarma ?
alarm/cancel_alarm	por favor , cancela mi alarma
alarm/set_alarm	configurar mi alarma para despertar a las 06 : 00 am
alarm/cancel_alarm	cancelar todas las alarmas
alarm/set_alarm	configurar una alarma a las 04 : 45 am
alarm/show_alarms	muestra todas mis alarmas
alarm/set_alarm	configurar una alarma cada 30 segundos por 20 minutos
alarm/set_alarm	configurar mi alarma para recordarme la cita a las 02 : 00 pm
alarm/set_alarm	configurar una alarma para las 08 : 00 pm de esta noche
alarm/set_alarm	configurar dos alarmas cada día a las 08 : 00 am y a las 08 : 30 am
alarm/snooze_alarm	pausar la alarma después de 10 minutos
alarm/cancel_alarm	restablecer las alarmas
alarm/cancel_alarm	descartar alarmas
alarm/set_alarm	configurar una alarma cada 5 minutos por 15 minutos
alarm/set_alarm	configurar alarma para las 04 : 00
alarm/set_alarm	configurar alarma para las 06 : 15 am
alarm/set_alarm	configurar alarma para las 07 : 15 am mañana
alarm/cancel_alarm	apagar todas las alarmas excepto , ir a la cama
alarm/set_alarm	configurar una alarma para los domingos a las 09 : 00 am hasta que se cancele
alarm/set_alarm	configurar alarmas cada 30 minutos desde las 09 : 00 am hasta las 11 : 00 am
alarm/cancel_alarm	cancelar las alarmas de marzo
alarm/show_alarms	¿ qué alarmas tengo configuradas ?
alarm/cancel_alarm	cancelar esta alarma
alarm/cancel_alarm	cancelar todas las alarmas
alarm/set_alarm	configurar una alarma cada minuto empezando a las 07 : 00 am
alarm/cancel_alarm	apagar la alarma
alarm/modify_alarm	cambiar mi alarma de las 07 : 00 pm para 07 : 30 pm
alarm/set_alarm	configurar alarma cada una hora para tomar agua
alarm/set_alarm	configurar una alarma diaria para las 05 : 00 am
alarm/set_alarm	configura una alarma para las 05 : 00 pm
alarm/show_alarms	muéstrame todas mis alarmas
alarm/cancel_alarm	saltar a la próxima alarma
alarm/set_alarm	configurar alarma en 2 horas
alarm/cancel_alarm	saltar todas las alarmas de las 05 : 00 pm para las 08 : 00 pm
alarm/cancel_alarm	cancelar la alarma de trabajo para mañana
alarm/set_alarm	necesito levantarme a las 07 : 00 am , configurar alarma
alarm/set_alarm	configurar una alarma cada 30 minutos
alarm/snooze_alarm	posponer todas mis alarmas por 30 minutos
alarm/set_alarm	configurar una alarma para las 10 : 00 am
alarm/cancel_alarm	apagar mi próxima alarma
alarm/set_alarm	configurar alarma para las 05 : 00 pm mañana por la noche
alarm/set_alarm	necesito una alarma para las 07 : 00 am de lunes a jueves y a las 08 : 00 am para el viernes , 09 : 00 am para el fin de semana
alarm/cancel_alarm	eliminar mi alarma para mañana
alarm/cancel_alarm	cancelar la alarma para el lunes
alarm/set_alarm	alarma en 4 minutos
alarm/set_alarm	por favor configurar la alarma cada 15 minutos
alarm/set_alarm	configurar alarma para las 05 : 00 am
alarm/set_alarm	configurar alarma para las 07 : 00 pm hoy por favor
alarm/time_left_on_alarm	¿ cuánto tiempo hasta que suene mi alarma ?
alarm/show_alarms	¿ a qué hora está configurada mi alarma ?
alarm/set_alarm	enciende la última alarma
alarm/set_alarm	configurar una alarma cada 20 minutos
alarm/cancel_alarm	apagar las alarmas para el domingo
alarm/cancel_alarm	eliminar todas las alarmas después del martes
alarm/set_alarm	configurar alarma para las 05 : 00 pm
alarm/show_alarms	¿ cuándo es mi próxima alarma ?
alarm/snooze_alarm	¿ puedes posponer la alarma por 25 minutos ?
alarm/modify_alarm	cambia el día para la alarma de la mañana
alarm/cancel_alarm	por favor cancela mi alarma
alarm/set_alarm	configurar una alarma para las 06 : 00 am
alarm/cancel_alarm	cancelar mi alarma de mañana por la mañana
alarm/set_alarm	configurar una alarma para las 07 : 00 am
alarm/cancel_alarm	apagar mis alarmas
alarm/set_alarm	configurar una alarma para las 02 : 00 am
alarm/set_alarm	configurar mi despertar para las 08 : 00 pm
alarm/cancel_alarm	ya no necesito alarmas
alarm/set_alarm	configurar alerta para 5 minutos
alarm/time_left_on_alarm	¿ cuánto tiempo queda en la alarma ?
alarm/cancel_alarm	eliminar alarma
alarm/set_alarm	configurar una alarma para las 03 : 00 pm del miércoles
alarm/cancel_alarm	apagar mis alarmas del sábado
alarm/set_alarm	configurar una alarma los jueves a las 03 : 00 pm
alarm/cancel_alarm	desahabilitar alarma
alarm/cancel_alarm	cancelar alarma de las 11 : 00 pm
alarm/time_left_on_alarm	¿ cuánto tiempo me queda en la alarma activa ?
alarm/cancel_alarm	eliminar todas las alarmas
alarm/set_alarm	¿ puedes configurar la alarma cada minuto por 5 minutos ?
alarm/set_alarm	configurar semanalmente alarma para las 08 : 00 am de los sábados
alarm/set_alarm	configurar alarmas para 5 minutos , 3 minutos , 5 minutos , 3 minutos y 5 minutos
alarm/set_alarm	configurar alarma para las 09 : 00 pm
alarm/cancel_alarm	parar las alarmas
alarm/set_alarm	configurar una alarma para las 07 : 00 pm esta noche
alarm/set_alarm	iniciar la alarma a las 06 : 00 pm
alarm/show_alarms	¿ qué alarmas están configuradas ?
alarm/cancel_alarm	eliminar mi alarma de las 03 : 00 am
alarm/set_alarm	configurar la alarma para 15 minutos
alarm/set_alarm	configurar mi alarma para las 06 : 00 am cada miércoles
alarm/set_alarm	configurar una alarma para el próximo lunes a las 6
alarm/cancel_alarm	apagar todas las alarmas
alarm/set_alarm	configurar mi alarma para las 5 y 5 : 30 mañana por la mañana
alarm/modify_alarm	cambiar mi alarma para las 06 : 00 am
alarm/set_alarm	configurar alarma para las 09 : 00 am
alarm/cancel_alarm	apagar alarma
alarm/set_alarm	configurar una alarma para las 02 : 00 pm
alarm/cancel_alarm	apagar la alarma
alarm/set_alarm	configurar alarma para las 07 : 00 pm para la primera y la tercera semana , cada mes
alarm/modify_alarm	repetir este alarma solo los fines de semana
alarm/show_alarms	¿ cuál es mi alarma establecida ?
alarm/snooze_alarm	¿ puedes posponer la alarma por 5 minutos ?
alarm/set_alarm	configurar alarma cada 5 minutos
alarm/set_alarm	configurar una alarma para las 06 : 00 am
alarm/cancel_alarm	eliminar todas las alarmas
alarm/cancel_alarm	cancelar mi alarma para las 08 : 00 pm esta noche
alarm/set_alarm	configurar mi alarma para las 08 : 00 los lunes y miércoles
alarm/cancel_alarm	eliminar todas las alarmas actuales
alarm/cancel_alarm	apagar las alarmas configuradas para mañana
alarm/snooze_alarm	posponer alarma
alarm/set_alarm	configurar una alarma para las 05 : 00 am
alarm/set_alarm	configurar una alarma para las 02 : 00 pm del viernes
alarm/show_alarms	¿ qué dicen mis próximas 8 alarmas ?
alarm/set_alarm	configurar alarma para las 08 : 00 pm esta noche
alarm/snooze_alarm	posponer alarma
alarm/cancel_alarm	apagar alarma
alarm/set_alarm	agregar la nueva alarma
alarm/cancel_alarm	cancela la alarma de la mañana
alarm/cancel_alarm	apagar mi alarma de las 08 : 00 pm
alarm/cancel_alarm	apagar mi alarma
alarm/set_alarm	configurar alarma por 20 minutos desde ahora
alarm/cancel_alarm	cancelar todas las alarmas
alarm/modify_alarm	posponer las alarmas de las mañanas por 5 minutos
alarm/modify_alarm	cambiar mi alarma de las 05 : 00 am para las 07 : 00 am el martes
alarm/set_alarm	crear una alarma para las 10 : 00 am
alarm/set_alarm	configurar una alarma para levantarse a las 7
alarm/set_alarm	configurar una alarma para el martes 07 : 00 am
alarm/set_alarm	por favor configurar alarma para 15 minutos
alarm/set_alarm	configurar alarma cada minuto por 5 minutos
alarm/cancel_alarm	cancelar mi alarma para mañana
alarm/cancel_alarm	cancelar todas las alarmas actuales
alarm/set_alarm	necesito configurar una alarma para mañana a las 08 : 00 pm
alarm/set_alarm	configurar alarma para el mediodía cada lunes
alarm/cancel_alarm	eliminar las siguientes tres alarmas que se configuraron
alarm/time_left_on_alarm	¿ cuánto tiempo me queda hasta que suene la alarma de la mañana ?
alarm/set_alarm	configura una alarma para las 02 : 00 pm todos los días
alarm/set_alarm	configurar una alarma para las 06 : 00 am mañana
alarm/cancel_alarm	cancelar alarma para el mediodía mañana
alarm/cancel_alarm	eliminar todas mis alarmas
alarm/set_alarm	configurar mi alarma a las 06 : 30 am
alarm/show_alarms	¿ a qué hora está configurada la alarma para mañana ?
alarm/cancel_alarm	cancelar la alarma de las 05 : 00 am
alarm/cancel_alarm	apagar mi alarma configurada para mañana
alarm/cancel_alarm	eliminar mis alarmas
alarm/set_alarm	configurar alarma cada 15 minutos
alarm/show_alarms	muéstrame la lista de las alarmas y recordatorios
alarm/set_alarm	configurar una alarma para lunes , miércoles y viernes a las 07 : 00 am
alarm/cancel_alarm	apagar mi alarma para mañana
alarm/modify_alarm	cambiar hora de la alarma
alarm/set_alarm	configurar una alarma cada media hora
alarm/set_alarm	configurar alarma para las 12 : 20 pm
alarm/set_alarm	por favor configurar una alarma en dos minutos por dos minutos
alarm/set_alarm	configurar una alarma para esta noche a las 09 : 00 pm
alarm/set_alarm	configurar alarma cada 3 minutos por 20 minutos
alarm/cancel_alarm	cancelar alarma del viernes por la mañana
alarm/set_alarm	configurar una alarma para las 06 : 30 am mañana
alarm/snooze_alarm	¿ puedes colocar la alarma en posponer ?
alarm/set_alarm	configurar una alarma para las 07 : 00 am
alarm/set_alarm	por favor configurar una alarma para las 03 : 00 pm
alarm/set_alarm	configurar alarma para las 08 : 00 pm esta noche
alarm/time_left_on_alarm	¿ cuánto tiempo me queda antes de que mi alarma suene ?
alarm/show_alarms	¿ tengo alguna alarma configurada para hoy ?
alarm/show_alarms	¿ qué alarma tengo configurada ?
alarm/show_alarms	muestra todas mis alarmas
alarm/cancel_alarm	eliminar alarma
alarm/set_alarm	configurar una alarma cada 15 minutos por una hora
alarm/cancel_alarm	por favor eliminar mi alarma de las 05 : 00 pm de hoy
alarm/cancel_alarm	eliminar alarma para la mañana
alarm/show_alarms	¿ qué alarmas tengo configuradas para los miércoles ?
alarm/set_alarm	alarma para el lunes a la 01 : 00 pm
alarm/cancel_alarm	cancelar todas las alarmas hasta el domingo
alarm/cancel_alarm	apagar alarma
alarm/set_alarm	configurar alarma cada 30 segundos por 20 minutos
alarm/modify_alarm	repetir esta alarma toda la semana
alarm/cancel_alarm	apagar todas las alarmas
